time,accel_x,accel_y,accel_z,pitch,roll,yaw,temperature,pressure,humidity
33:32.0,0.377245843,0.018695027,0.252226233,294.1883953,214.9370683,269.3450028,26.39896393,950.3496094,47.44052887
33:32.1,0.375306278,0.066525161,0.180579364,293.8629504,234.0099481,268.8101376,26.39896393,951.1748047,47.44052887
33:32.1,0.386943698,0.026221598,0.196663365,293.6851811,250.93306,268.189246,26.36284065,951.5878906,48.53565216
33:32.2,0.386458784,-0.000241226,0.17448695,293.706703,267.2822789,268.0606677,26.36284065,952.0058594,48.53565216
33:32.2,0.385488987,-0.067060798,0.277570695,294.208073,284.1331547,267.528917,26.47121048,952.4174805,46.7859726
33:32.3,0.391307712,-0.035460208,0.219327167,294.6577727,298.8548898,267.6274698,26.41702461,952.8364258,47.56640625
33:32.3,0.397853762,-0.057170536,0.266848058,295.0701727,313.5999193,267.592588,26.41702461,953.2504883,47.56640625
33:32.4,0.396156639,-0.03521898,0.274890035,295.2876937,327.084731,267.7435694,26.38090134,953.6738281,47.84962463
33:32.4,0.393489718,0.017481066,0.097235046,294.78269,341.6228638,267.7122188,26.38090134,954.5161133,47.84962463
33:32.5,0.395671725,-0.01350865,0.068235114,294.3569712,353.3202782,268.40508,26.4350872,954.9394531,49.52378082
33:32.5,0.400278211,-0.104692034,0.222738922,294.6072225,4.863662449,269.4826038,26.4350872,955.3642578,49.52378082
33:32.5,0.401732892,-0.085876413,0.18813397,294.7986044,15.98097268,270.1470583,26.36284065,955.7866211,50.21295547
33:32.6,0.411188275,-0.053552151,0.298772335,295.1035723,27.60880454,270.5177122,26.36284065,956.2050781,50.21295547
33:32.6,0.406581819,-0.013026198,0.239066616,295.198833,38.91338404,270.4312078,26.34477997,956.6337891,46.93072891
33:32.7,0.411673188,-0.015920909,0.221764132,294.5657905,50.94973464,269.5182916,26.45314789,957.5041504,46.10623932
33:32.7,7.916101933,-0.214449823,-0.228495091,293.7496717,62.82848546,268.2111914,26.45314789,957.935791,46.10623932
33:32.8,0.577748656,-0.311422616,0.553679287,293.8966574,70.5044911,270.1769131,26.38090134,958.3571777,47.44996643
33:32.8,0.662119806,-0.047521502,0.116974488,294.993415,85.17210378,272.2745871,26.38090134,958.7900391,47.44996643
33:32.9,0.858500957,-0.002894711,-0.310926884,296.6014806,97.62915988,279.4971843,26.48927116,959.2167969,46.59086227
33:32.9,0.938508153,0.096388653,-0.421317995,299.8516944,113.0237847,277.1762997,26.48927116,959.6408691,46.59086227
33:33.0,2.257171631,0.464462191,0.220058262,300.6503075,131.6195621,279.459147,26.36284065,960.465332,49.09265518
33:33.0,1.345817328,-0.191774592,-0.175227791,302.1075693,152.9596549,282.6053848,26.52539444,960.8964844,47.88424301
33:33.0,1.113311648,-0.005065744,-0.309721738,302.9888584,173.8983785,287.2726785,26.52539444,961.3220215,47.88424301
33:33.1,2.455007315,0.90197444,-0.429753959,302.289348,195.5854621,291.9463857,26.45314789,961.7614746,47.12898254
33:33.1,4.5347085,1.046678782,-0.914221466,304.0720786,225.7434384,294.7511892,26.45314789,962.1848145,47.12898254
33:33.2,6.032781601,-4.847434521,-1.2822721,309.2508339,246.9241214,301.821924,26.48927116,962.6005859,47.51605225
33:33.2,7.943498135,-3.911719084,-1.105357051,315.8175348,257.2160212,313.2873425,26.48927116,963.3666992,47.60731506
33:33.3,7.50903511,-5.889289379,-5.594514847,322.5714444,223.8775674,330.6383008,26.39896393,963.5415039,47.60731506
33:33.3,7.943498135,7.462230206,-7.099256039,322.0520017,184.2075281,356.0315875,26.47121048,963.5300293,47.3555603
33:33.4,6.115698338,7.954855919,7.943055153,313.7610776,128.4739868,39.13545057,26.47121048,963.324707,47.3555603
33:33.4,1.159618855,5.123166084,7.984483242,331.0038184,79.76545581,71.57016454,26.38090134,963.4804688,47.49087906
33:33.5,7.571101189,0.849288404,-2.068748236,336.6189238,48.72022771,101.0968264,26.38090134,963.7939453,47.49087906
33:33.5,7.943498135,2.51533103,-4.556163311,342.811484,21.36468317,136.0245834,26.41702461,964.0568848,47.89997864
33:33.5,7.943498135,4.821617603,-3.200618505,2.110366877,356.3583638,165.3239229,26.41702461,964.2163086,47.89997864
33:33.6,7.943498135,3.334513187,1.805062532,12.21511117,337.0049199,192.5246768,26.41702461,964.5625,47.89997864
33:33.6,7.881432056,-3.497775555,-2.069230318,16.85062139,314.0684873,221.5741407,26.39896393,964.7011719,46.81429291
33:33.7,4.564529419,-5.259206772,-1.813740134,12.14418819,297.2701015,248.1131959,26.39896393,964.8569336,46.81429291
33:33.7,7.943498135,-1.370404243,7.984483242,5.319121234,319.5618958,218.0309527,26.38090134,965.1760254,47.11325073
33:33.8,7.943498135,4.48729229,4.538122654,337.733474,344.4380611,235.4536178,26.38090134,965.2307129,47.11325073
33:33.8,7.943498135,0.054142743,1.650071383,355.7479853,4.305992871,257.8356013,26.47121048,965.9052734,47.62619781
33:33.9,7.943498135,-7.903525352,-6.045960903,18.1563145,30.00783506,238.0508656,26.47121048,966.2260742,47.62619781
33:33.9,-0.46331051,-7.903525352,4.979701519,10.87181274,51.36541995,243.7872683,26.36284065,966.4907227,48.25242996
33:34.0,-0.703728437,-7.903525352,7.966693878,356.0021396,59.47453473,269.1452881,26.36284065,966.8005371,48.25242996
33:34.0,3.250957251,0.263672709,7.984483242,345.9212743,59.6004356,301.232745,26.38090134,967.0996094,48.3216629
33:34.1,3.54455924,7.954855919,-7.897060394,351.2650871,63.42215867,337.1816682,26.21834946,967.4331055,46.13770676
33:34.1,0.004848918,2.595938206,-7.897060394,1.633289156,78.27491045,348.7201902,26.21834946,968.0415039,46.13770676
33:34.1,0.078067586,1.667256594,-6.467279434,8.93778235,86.52799878,331.1142523,26.30865479,968.3276367,47.49716949
33:34.2,2.398274899,0.298149258,-6.097300053,16.61138035,90.71987029,309.5613787,26.30865479,968.6704102,47.49716949
33:34.2,4.284746647,0.770138025,2.686514139,15.47669469,84.19699865,281.5548812,26.38090134,968.9372559,46.57198334
33:34.3,-2.003318071,4.504288197,7.984483242,18.91290993,74.74560145,258.995586,26.38090134,969.201416,46.57198334
33:34.3,-1.440779686,0.673749387,7.462484837,33.36299815,68.51746613,264.6951603,26.32671738,969.4660645,45.48315048
33:34.4,0.992088675,-1.010977745,2.642648697,49.14473763,68.50495322,279.6110367,26.2905941,969.9423828,47.11639404
33:34.4,1.076459885,-2.238817692,1.856726289,55.44908419,89.51441021,318.9654597,26.2905941,970.1738281,47.11639404
33:34.5,-1.136184454,-1.460864067,-0.989663363,44.56205294,114.9184246,357.8416545,26.34477997,970.4204102,47.31465149
33:34.5,-0.564513147,-1.260646582,-3.822954416,23.56718183,118.5074567,13.2017687,26.34477997,970.6958008,47.31465149
33:34.6,-0.180683702,0.038361229,-1.966070175,7.4353371,113.5355708,12.73562195,26.39896393,971.1496582,47.10380936
33:34.6,0.043155372,1.952052236,-2.544056654,356.1483377,108.0421999,6.904735989,26.39896393,971.7883301,47.10380936
33:34.6,-0.677810669,3.336212873,-1.72913909,354.2645958,106.8930206,358.8136107,26.38090134,972.5949707,47.22338867
33:34.7,-0.613386571,3.768626213,-0.349250436,4.01871298,106.5856894,351.0781252,26.38090134,973.2980957,47.22338867
33:34.7,0.219898447,2.653480053,0.277083337,24.49033141,103.7495353,341.0584084,26.30865479,973.6176758,46.50904083
33:34.8,0.623085976,1.194053888,0.631418526,46.85822593,94.14050416,327.1322486,26.27253342,974.3310547,45.43594742
33:34.8,0.812678695,-0.095525458,1.077871084,68.14155984,65.37672658,297.9121734,26.27253342,974.5725098,45.43594742
33:34.9,0.135042369,-1.916780949,1.411248446,73.21552979,353.6738967,227.377165,26.38090134,974.7634277,46.8646431
33:34.9,-0.449981391,-3.043547153,1.044240952,65.56457728,321.7834387,197.2360183,26.38090134,975.1586914,46.8646431
33:35.0,-0.759266496,-2.622607946,0.831737339,63.62306185,312.6781101,188.8329732,26.32671738,975.7001953,45.15587235
33:35.0,-0.380373716,-2.0808146,0.242722064,66.49846904,315.0906968,191.3893901,26.36284065,976.1357422,48.88181305
33:35.1,-0.169822931,-1.945486903,0.096016556,72.64188269,333.9921355,209.0509342,26.36284065,976.2607422,48.88181305
33:35.1,0.088492759,-1.978293657,0.115512304,79.81442826,39.52376048,267.7060033,26.32671738,976.4069824,46.63806534
33:35.1,0.44949472,-1.333738089,0.073109061,66.28551057,115.9936876,331.3567309,26.32671738,976.5388184,46.63806534
33:35.2,0.534593284,-0.822339118,-0.159319893,45.06948818,136.0505244,338.4516291,26.4350872,976.7062988,46.40519714
33:35.2,0.402945101,0.318786651,-0.368291676,24.2017064,147.0755972,339.9462333,26.4350872,976.817627,46.40519714
33:35.3,-0.101943128,0.660638571,-1.322523832,8.23269253,156.54157,340.7460895,26.41702461,977.0239258,47.09122086
33:35.3,-0.792342424,1.080669761,-1.981254935,357.1147221,166.9640426,342.0278428,26.41702461,977.0974121,47.09122086
33:35.4,-0.97426033,1.01972878,-1.970167637,352.4174032,177.5727334,344.735369,26.32671738,977.1967773,47.97550201
33:35.4,-1.029551506,0.950775743,-2.066820145,352.9598158,190.186061,349.6336383,26.32671738,977.2890625,47.97550201
33:35.5,-0.745196819,0.708711505,-1.732272506,359.8508686,207.1205042,351.743395,26.34477997,977.3466797,44.76880264
33:35.5,-0.531437159,0.441154093,-1.172122002,9.620170328,224.1764018,357.5098396,26.34477997,977.4279785,45.32580566
33:35.6,-0.291512907,0.267071813,-0.61438185,23.98292349,249.9544578,5.091334852,26.34477997,977.5686035,45.32580566
33:35.6,-0.175993815,0.208558813,0.02412599,29.79466827,278.3758858,19.83654275,26.45314789,977.6437988,45.80098724
33:35.6,-0.333474964,0.586344063,0.617284119,29.4559831,306.5534146,35.1077085,26.45314789,977.713623,45.80098724
33:35.7,-0.552418172,1.048378348,0.996476471,25.73991623,330.3609132,46.09960365,26.39896393,977.7875977,46.10309219
33:35.7,-0.771855056,1.368378878,0.959434509,21.15443799,351.6147091,52.73054254,26.39896393,977.8513184,46.10309219
33:35.8,-0.669911981,1.127043128,0.582191765,18.27349664,8.020184001,54.39585878,26.30865479,977.9074707,45.81042862
33:35.8,-0.609190404,1.20983541,0.409654409,17.03759099,23.73904988,53.49071528,26.38090134,978.015625,46.26987839
33:35.9,-0.529462457,1.144767046,0.273915261,18.40758692,37.42391103,50.2188361,26.38090134,978.0749512,46.26987839
33:35.9,-0.555133402,1.164433122,0.252226233,21.67578975,47.06563829,45.78472852,26.39896393,978.1484375,46.95905304
33:36.0,-0.306569874,1.005404115,-0.011810401,27.02016176,56.10197173,40.95342494,26.39896393,978.1965332,46.95905304
33:36.0,-0.383335769,0.972141445,-0.51363194,34.72900867,65.05967603,34.25945024,26.30865479,978.2441406,46.25414276
33:36.1,-0.400120586,0.145918339,-0.522308946,43.19656835,71.17902693,24.1396012,26.30865479,978.3071289,46.46813202
33:36.1,-0.439614296,-0.507056832,0.340931892,50.13304551,70.52233839,7.920479461,26.34477997,978.4150391,46.46813202
33:36.2,-0.688177764,-0.804247141,0.774468601,52.67893705,69.1502695,354.4459873,26.30865479,978.4675293,50.08078384
33:36.2,-0.877747536,-0.339646071,1.078845978,52.77396547,72.32696316,346.369216,26.30865479,978.5178223,50.08078384
33:36.2,-0.784690559,0.013596384,0.974543691,52.85952725,79.63485576,344.5983998,26.34477997,978.5749512,45.98665619
33:36.3,-0.649671435,0.147375092,0.807367623,53.93500201,92.18135319,348.9797852,26.34477997,978.6306152,45.98665619
33:36.3,-0.648437262,0.390167683,0.454494625,54.9112307,108.5280859,359.5047517,26.41702461,978.6838379,47.34612274
33:36.4,-0.608202994,0.429257274,0.063361175,54.89347562,130.2893008,16.7658707,26.34477997,978.8007813,46.44295502
33:36.4,-0.528228283,0.312959641,-0.436020732,52.71926932,153.1124736,36.16983366,26.34477997,978.8598633,46.44295502
33:36.5,-0.370253474,-0.051622342,-1.072336197,49.43996231,173.0367774,52.9026155,26.41702461,978.9174805,46.19120789
33:36.5,-0.626468897,-0.755519509,-1.506910801,46.96765239,191.6278456,66.87523594,26.41702461,978.9790039,46.19120789
33:36.6,-0.651152432,-1.451456189,-1.328308582,48.60241036,206.9366901,77.25591453,26.39896393,979.043457,46.43981171
33:36.6,-0.335696459,-0.858764231,-0.699706018,53.15312293,220.8420264,85.70451703,26.39896393,979.1132813,46.43981171
33:36.7,0.078794926,-0.926548719,-0.450482428,57.98532809,231.462752,90.0538039,26.27253342,979.1757813,46.5940094
33:36.7,0.089462541,-0.848632693,-0.164622515,66.65927902,249.4152075,105.4603201,26.27253342,979.2773438,46.5940094
33:36.7,-0.120949462,-1.351347446,0.94993031,75.03952498,289.7387183,146.5646171,26.36284065,979.324707,47.33982849
33:36.8,-0.219436884,-1.126524925,1.146837354,75.91233436,3.000318328,217.6308129,26.36284065,979.3774414,47.33982849
33:36.8,-0.257202744,-0.624775052,1.61985302,66.80599831,50.48921255,261.9171516,26.25447083,979.4299316,47.9345932
33:36.9,-0.146126702,0.04151753,1.385903955,54.92653715,77.81015023,286.3445992,26.34477997,979.4831543,46.42722321
33:36.9,-0.109348193,0.303976297,0.840510488,40.57982384,99.43849748,306.8646321,26.34477997,979.5383301,46.42722321
33:37.0,-0.13378492,1.211534858,0.355553687,28.23010416,115.2084754,325.7985176,26.36284065,979.6533203,46.13455963
33:37.0,-0.231285006,1.545860291,-0.790332735,18.65048381,128.9263912,345.1661952,26.36284065,979.7128906,46.13455963
33:37.1,-0.337671161,1.37250638,-1.396519661,14.61483068,139.4083957,1.074509886,26.45314789,979.7692871,45.56497192
33:37.1,-0.393209189,0.562550366,-1.815668345,15.37973503,151.3451485,16.05886757,26.45314789,979.8205566,45.56497192
33:37.2,-0.385063618,-0.373417675,-1.570301175,19.19317478,163.4973254,28.04693385,26.39896393,979.869873,46.38631439
33:37.2,-0.487747252,-0.592933297,-1.237440705,26.33069856,177.4037955,38.72926263,26.30865479,979.9106445,46.97163773
33:37.3,-0.469975084,-0.92244786,-0.699947,36.00352879,191.1330394,47.68923114,26.30865479,980.0095215,46.97163773
33:37.3,-0.571177661,-0.958390474,-0.243920922,47.09425337,202.9222464,56.30679544,26.39896393,980.0649414,45.01425934
33:37.3,-0.622766316,-0.684599102,0.135251746,59.23264358,214.0051026,63.61100657,26.39896393,980.1169434,45.01425934
33:37.4,-0.628196716,-0.424798787,0.492267638,70.95893774,222.1487645,67.92753586,26.30865479,980.1650391,46.77338409
33:37.4,-0.753589272,0.01505314,0.726216614,81.82559795,218.6479784,59.31854687,26.30865479,980.217041,46.77338409
33:37.5,-0.857753873,0.530501783,0.696729302,85.61644174,155.4325932,352.3556019,26.39896393,980.2739258,48.1139679
33:37.5,-0.877994418,0.737846673,0.385284722,81.76267142,129.1516782,322.7595274,26.39896393,980.3278809,46.8772316
33:37.6,-0.93649447,0.690987647,0.10722661,79.55546847,135.4308214,325.7258649,26.30865479,980.4401855,46.8772316
33:37.6,-1.019924998,0.415418088,-0.071103431,79.52136534,146.1041394,334.3828308,26.32671738,980.4956055,46.43666458
33:37.7,-1.045102119,0.088619292,-0.093037032,81.39631374,158.2460028,344.2537997,26.32671738,980.5527344,46.43666458
33:37.7,-1.056950331,-0.266313374,0.120873637,84.62742351,162.4084567,345.9583153,26.36284065,980.6105957,47.03457642
33:37.8,-1.068304658,-0.46435985,0.388209075,86.94956489,126.4706377,307.6046831,26.36284065,980.6640625,47.03457642
33:37.8,-1.004127383,-0.331926823,0.750586271,84.03566276,90.16538187,268.8452789,26.39896393,980.7119141,45.5366478
33:37.8,-0.987095773,-0.196599096,1.01207304,78.83655008,96.50234259,272.4576635,26.39896393,980.7553711,45.5366478
33:37.9,-0.89428556,0.111927383,1.088837504,72.05493722,113.9513791,287.2511292,26.2905941,980.8369141,48.41921616
33:37.9,-0.83060199,0.614750803,0.878283441,63.89580497,131.9769723,303.9643016,26.2905941,980.8916016,46.66953278
33:38.0,-0.614373982,0.909986556,0.404780447,53.44129544,150.5548136,322.2349279,26.2905941,980.9528809,46.66953278
33:38.0,-0.54772836,1.027498245,-0.157632694,43.30971726,164.9835882,338.3754486,26.32671738,981.0126953,45.74434662
33:38.1,-0.40406993,0.712110639,-0.842394888,33.97051274,179.0285335,354.5925721,26.32671738,981.0710449,45.74434662
33:38.1,-0.426038325,0.390410453,-1.2287637,26.92310136,191.4406575,9.094446399,26.34477997,981.1269531,46.91499329
33:38.2,-0.355196506,-0.189844787,-1.387842536,22.14322911,204.8203424,24.15500669,26.34477997,981.2219238,46.91499329
33:38.2,-0.365316749,-0.681463182,-1.24033308,21.23072267,216.5990446,37.53007266,26.34477997,981.267334,45.88595581
33:38.2,-0.354209155,-0.958872914,-0.882164657,23.648625,229.2451398,51.27083891,26.34477997,981.3210449,47.37129593
33:38.3,-0.431468725,-1.275602579,-0.327557832,30.1247679,243.8363773,69.24557796,26.32671738,981.3779297,47.37129593
33:38.3,-0.349766135,-1.067665815,0.13110891,38.00104494,257.8756536,87.20918721,26.39896393,981.4353027,47.99752808
33:38.4,-0.446525693,-0.874443889,0.682351172,43.32883496,270.4156145,89.9711996,26.39896393,981.4924316,47.99752808
33:38.4,-0.549703002,-0.597757757,0.826619685,49.7179954,284.4717408,92.52965186,26.2905941,981.6169434,46.59715652
33:38.5,-0.57734853,-0.02002175,0.858300269,54.82882447,299.3492862,94.9330998,26.2905941,981.6738281,46.59715652
33:38.5,-0.501076341,0.413718551,0.726460338,58.47298994,315.3264784,98.28709835,26.45314789,981.7299805,47.05975342
33:38.6,-0.59438026,0.726920962,0.379435986,62.11947084,335.5447501,105.5863508,26.45314789,981.7817383,47.05975342
33:38.6,-0.508728266,0.844918132,0.048008278,64.47471814,356.7088044,114.2365804,26.41702461,981.888916,46.04959488
33:38.7,-0.612646103,0.67763406,-0.10798081,70.19407267,11.95679939,120.5944347,26.38090134,981.9379883,45.19363403
33:38.7,-0.572411895,0.795874059,-0.346840143,75.51373818,11.37357807,120.1381371,26.48927116,981.984375,47.02198792
33:38.8,-0.752848744,0.458392382,-0.3861278,79.36789782,3.358209141,111.4936789,26.48927116,982.0349121,47.02198792
33:38.8,-0.398145914,0.455964446,-0.286824018,80.6282453,339.7119459,86.2189942,26.39896393,982.1420898,46.15029526
33:38.9,-0.559329629,0.1762674,0.020714231,77.33045239,338.5299697,69.82052279,26.39896393,982.1867676,46.15029526
33:38.9,-0.571671367,0.486799121,-0.052785262,75.29103986,334.2157798,57.98772549,26.4350872,982.237793,47.30835724
33:39.0,-1.043374181,0.725464225,-0.128950298,70.94016155,339.8053112,47.98915158,26.4350872,982.2946777,47.30835724
33:39.0,-0.660285354,-0.070679188,-0.135699093,68.37954412,346.5544994,40.37689892,26.34477997,982.3417969,46.90240479
33:39.1,-1.200114846,0.998363078,0.165957555,62.44492252,351.8473359,31.89552518,26.34477997,982.3964844,46.90240479
33:39.1,-1.014000893,0.258088499,0.087243475,59.57627039,356.044161,22.47530608,26.21834946,982.4995117,46.66009521
33:39.1,-0.573646069,0.40327847,0.2690413,55.74024491,0.495197039,14.44239914,26.27253342,982.5625,47.05660248
33:39.2,-0.625481486,0.108528279,0.100646801,52.73538515,4.337932543,6.424305605,26.27253342,982.6162109,47.05660248
33:39.2,-1.051766634,-0.414184868,0.25880605,50.37978268,6.068722542,357.7204574,26.36284065,982.6740723,46.52792358
33:39.3,-1.12507689,-0.645279288,0.298772335,48.27201703,10.62022101,352.4485958,26.36284065,982.7265625,46.52792358
33:39.3,-1.234425068,-0.061271381,0.297310144,46.38973643,16.05011468,349.9427471,26.36284065,982.7773438,46.76079559
33:39.4,-0.983146429,-0.611990094,0.423301429,44.49535956,21.96549393,349.1622144,26.36284065,982.8317871,46.76079559
33:39.4,-1.017456532,-0.488000005,0.483981967,42.80577566,28.12135389,350.0307882,26.32671738,982.8967285,45.67510986
33:39.5,-0.994747698,-0.303703398,0.882913709,40.81390808,36.59472265,354.1763178,26.32671738,983.0146484,45.67510986
33:39.5,-1.041893363,0.014567555,0.937014401,40.12563675,45.55276163,0.577610742,26.38090134,983.0646973,46.80485153
33:39.6,-0.910329878,0.362732112,0.392351925,39.5931313,56.76416198,9.912790146,26.38090134,983.1115723,48.15172958
33:39.6,-0.813570321,0.556723356,0.351410866,39.13774893,71.21381991,22.36697757,26.38090134,983.2175293,48.15172958
33:39.7,-0.870836139,0.919941068,0.050445247,39.55411384,86.95298681,35.76668174,26.30865479,983.270752,46.49330902
33:39.7,-0.829861462,1.082612157,-0.186315104,41.50905742,99.04604165,46.01870689,26.32671738,983.3234863,46.2321167
33:39.8,-0.822456419,0.942763567,-0.561837614,44.12189164,109.2812099,54.01004188,26.32671738,983.3776855,46.2321167
33:39.8,-0.779260099,0.707740307,-0.778763354,46.82543761,118.5711004,60.84237573,26.4350872,983.4267578,47.03772354
33:39.8,-0.711627185,0.474902272,-0.679700673,50.4562603,129.9916685,68.89343389,26.4350872,983.4794922,47.03772354
33:39.9,-0.669171453,0.197147578,-0.809373975,53.56130528,141.1232103,76.59407603,26.4350872,983.5288086,47.03772354
33:39.9,-0.639551163,-0.021469103,-0.763819575,56.81482491,153.1299589,84.97099569,26.39896393,983.5288086,45.18419647
33:39.9,-0.693114519,-0.106139392,-0.719470322,59.9431745,165.8391241,94.09171612,26.39896393,983.581543,45.18419647
33:40.0,-0.707430959,-0.275238752,-0.654633641,63.27955798,180.8491788,105.3515972,26.39896393,983.637207,45.18419647
33:40.0,-0.83776015,-0.327584773,-0.579191685,66.4349756,197.8881375,118.6344026,26.23641014,983.6916504,46.2069397
33:40.0,-0.841462731,-0.478833407,-0.299116462,69.33068211,218.4430864,135.6271073,26.23641014,983.7475586,46.2069397
33:40.0,-0.86466527,-0.558920383,-0.037600461,71.28353565,241.5454772,155.6773599,26.2905941,983.7475586,46.77023697
33:40.1,-0.889102042,-0.590520978,0.114537522,71.92508166,266.1947762,177.4510877,26.2905941,983.8029785,46.77023697
33:40.1,-0.925140023,-0.57677114,0.26562959,71.2120304,287.0930513,196.0096169,26.2905941,983.8547363,46.77023697
33:40.1,-0.974013448,-0.412255079,0.414040953,69.95666895,305.8141251,212.3559398,26.2905941,983.9150391,46.60345078
33:40.2,-0.97870332,-0.283440411,0.47325927,68.17355928,323.71629,227.4345523,26.2905941,983.9702148,46.60345078
33:40.2,-1.037450314,-0.181643113,0.501528084,66.39126922,338.3316842,239.3346543,26.36284065,984.0234375,46.72932434
33:40.2,-1.046583176,-0.111205138,0.545393586,64.67934378,350.9854958,249.1120496,26.36284065,984.0234375,46.72932434
33:40.3,-1.058924913,-0.02291646,0.496410489,63.4500395,3.039544744,257.9135406,26.48927116,984.0849609,47.09436798
33:40.3,-1.104342699,0.006555399,0.399175435,62.69997545,12.233218,264.7652927,26.48927116,984.1374512,47.09436798
33:40.3,-0.999684393,0.065796785,0.383335143,62.08172722,20.95130304,271.3463029,26.48927116,984.1931152,47.09436798
33:40.4,-1.125570655,0.100030541,0.374074668,61.5935736,29.68662151,277.8760389,26.30865479,984.2502441,46.83317566
33:40.4,-1.028070569,-0.006513099,0.429150134,60.63251817,43.80611492,287.3001973,26.30865479,984.3010254,46.83317566
33:40.5,-0.89700073,0.129408449,0.479839116,59.79396218,56.8059764,296.7022191,26.48927116,984.3515625,47.12583923
33:40.5,-0.948342562,0.264158309,0.610704303,59.11165361,70.95607589,307.3448593,26.48927116,984.4016113,47.12583923
33:40.6,-0.825418413,0.39793703,0.346293241,58.50498254,86.33264854,319.8310359,26.39896393,984.4594727,47.56325531
33:40.6,-0.861456454,0.429257274,0.012915933,57.66715739,105.282141,335.3670372,26.30865479,984.5712891,45.59329224
33:40.6,-0.894532382,0.524917543,-0.118586071,56.65257718,122.7507527,349.9727641,26.30865479,984.6252441,45.59329224
33:40.7,-0.83060199,0.656025529,-0.282967567,55.46761108,140.920381,5.168605209,26.32671738,984.6782227,49.00453949
33:40.7,-0.868120968,0.518847704,-0.497482985,54.74684854,158.4437367,19.93040491,26.32671738,984.7248535,49.00453949
33:40.8,-0.863677979,0.19593361,-0.63920784,54.03011239,175.8585608,34.60206618,26.30865479,984.7819824,46.77023697
33:40.8,-0.778025925,0.13984853,-0.71706003,53.61893159,196.4731545,51.41871592,26.30865479,984.8383789,46.77023697
33:40.9,-0.712861359,-0.282716751,-0.730798662,53.6455625,217.3173619,68.57032496,26.47121048,984.9475098,42.0687561
33:40.9,-0.754082918,-0.585455239,-0.532914162,54.09473623,237.7379883,85.96497946,26.27253342,985.0024414,46.51219177
33:41.0,-0.711627185,-0.789049864,-0.130396456,54.88520426,259.1995013,105.1815937,26.27253342,985.0585938,46.51219177
33:41.0,-0.717551231,-0.69135344,0.202755779,55.4844714,279.8614588,124.0278205,26.38090134,985.1210938,47.81186295
33:41.1,-0.710886657,-0.472320318,0.423788816,54.74709784,296.7946589,125.5594768,26.38090134,985.1867676,47.81186295
33:41.1,-0.5531587,-0.34495303,0.512494445,54.17087918,314.192684,127.4939776,26.2905941,985.2402344,46.31708145
33:41.2,-0.584753692,-0.127849728,0.748392999,53.55632607,333.2250045,130.124584,26.2905941,985.3520508,46.31708145
33:41.2,-0.626962543,0.191320539,0.735720813,52.67199758,347.8449433,129.9166867,26.36284065,985.4106445,47.13527679
33:41.2,-0.604006827,0.45912075,0.613872349,51.68578656,2.050021515,129.5897119,26.36284065,985.46875,46.74506378
33:41.3,-0.550196648,0.604553521,0.48349455,51.40818035,15.5658389,128.4094142,26.36284065,985.5212402,46.74506378
33:41.3,-0.656089187,0.875510037,0.138419822,51.26500593,26.86728676,126.4629196,26.32671738,985.5700684,46.33596039
33:41.4,-0.590430856,0.96922791,-0.224156588,55.06300775,32.59259038,125.4740175,26.32671738,985.6193848,46.33596039
33:41.4,-0.451709241,0.850016832,-0.276218742,61.65752466,30.64145464,123.0139609,26.36284065,985.7148438,47.63249207
33:41.5,-0.43912062,0.362732112,-0.142929956,63.79982715,28.89368777,112.8034906,26.36284065,985.7644043,47.63249207
33:41.5,-0.501323223,0.046858966,0.097722434,63.86322497,29.09926622,97.86758813,26.30865479,985.814209,48.58914948
33:41.6,-0.441342145,-0.060065247,0.249058187,63.64145555,28.4477618,82.43301351,26.30865479,985.8654785,48.58914948
33:41.6,-0.46874088,-0.030394463,0.35579741,62.87913814,31.35840935,70.99630571,26.32671738,985.918457,47.48773193
33:41.7,-0.662013173,-0.037390016,0.021932716,62.12563167,37.20023258,63.33234168,26.36284065,985.9628906,46.91814041
33:41.7,-0.799747527,-0.327584773,0.237604424,61.85289539,45.60706847,59.20679131,26.36284065,986.0166016,46.91814041
33:41.7,-0.813817143,-0.113617398,0.306570649,60.53676575,55.67704517,57.68626826,26.4350872,986.0695801,47.02513504
33:41.8,-0.655842304,0.065311208,0.279520303,58.31772608,68.45226514,59.00635941,26.4350872,986.1645508,47.02513504
33:41.8,-0.503791571,0.272898853,0.22054565,55.14877785,81.82505837,61.67697021,26.25447083,986.2145996,45.72231293
33:41.9,-0.215981185,0.285281271,0.09626025,49.97246093,96.53605641,65.44391516,26.25447083,986.2680664,45.72231293
33:41.9,0.010425175,0.251533091,0.019983141,43.36113834,110.086093,71.18069349,26.38090134,986.3195801,47.69227982
33:42.0,-0.092810206,0.580274224,-0.309239686,36.95493658,124.6208312,77.21009079,26.38090134,986.3808594,47.69227982
33:42.0,-0.065658279,0.478301376,-0.631253898,31.22962955,138.8100711,82.88405871,26.2905941,986.432373,47.67969513
33:42.1,-0.16883558,0.593142271,-1.149465322,26.78579065,152.9875904,88.5143544,26.34477997,986.5112305,46.71988678
33:42.1,-0.276702762,0.459849149,-1.294082403,25.10251273,165.2863842,93.26710738,26.34477997,986.5444336,46.71988678
33:42.1,-0.249797672,0.080121547,-1.27455914,26.13373298,177.3166013,97.25347216,26.30865479,986.5708008,46.03700638
